,Keyword,Title,Author,Publication_title,Publication_date,Place_of_publication,First_page,Section,Document_URL,State
13463,gas_tax,"State of the State: Reflective words, big goals: State of the State","Cover, Susan M","Portland Press Herald; Portland, Me.","Jan 23, 2012","Portland, Me.",,News,https://www.proquest.com/newspapers/state-reflective-words-big-goals/docview/1024281534/se-2?accountid=13360,ME
13490,gas_tax,A look back at State of State,Anonymous,"Kennebec Journal; Augusta, Me.","Jan 24, 2012","Augusta, Me.",B.6,Local News,https://www.proquest.com/newspapers/look-back-at-state/docview/917275539/se-2?accountid=13360,ME
14061,net_metering,"LePage again vetoes solar bill: The governor's rejection of the 'net metering' bill was not unexpected, but critics disparage his tactics.","Miller, Kevin","Portland Press Herald; Portland, Me.","Jul 11, 2017","Portland, Me.",C.3,,https://www.proquest.com/newspapers/lepage-again-vetoes-solar-bill/docview/1917617537/se-2?accountid=13360,ME
14114,net_metering,Solar boom in Maine masks lack of support,"TURKEL, TUX","Portland Press Herald; Portland, Me.","Jun 28, 2015","Portland, Me.",A.1,,https://www.proquest.com/newspapers/solar-boom-maine-masks-lack-support/docview/1692061854/se-2?accountid=13360,ME
14116,net_metering,Solar boom in Maine masks lack of support: The looming loss or reduction of subsidies and the 'worst' state incentives in New England cast shadows on the energy option.,"TURKEL, TUX","Portland Press Herald; Portland, Me.","Jun 28, 2015","Portland, Me.",A.1,,https://www.proquest.com/newspapers/solar-boom-maine-masks-lack-support/docview/1691458163/se-2?accountid=13360,ME
14117,net_metering,Pols lukewarm on solar power,"TURKEL, TUX","Kennebec Journal; Augusta, Me.","Jun 28, 2015","Augusta, Me.",2.B,,https://www.proquest.com/newspapers/pols-lukewarm-on-solar-power/docview/1691457879/se-2?accountid=13360,ME
14118,net_metering,State lukewarm on solar power,"TURKEL, TUX","Morning Sentinel; Waterville, Me.","Jun 28, 2015","Waterville, Me.",2.B,,https://www.proquest.com/newspapers/state-lukewarm-on-solar-power/docview/1691457883/se-2?accountid=13360,ME
14155,net_metering,Solar advocates rally as Maine PUC contemplates policy changes,"Thistle, Scott; State Politics Editor","Sun Journal; Lewiston, Me.","Dec 9, 2015","Lewiston, Me.",,State,https://www.proquest.com/newspapers/solar-advocates-rally-as-maine-puc-contemplates/docview/1747185729/se-2?accountid=13360,ME
14160,net_metering,"U.S. industry helped kill solar energy bill in Maine: National installers, cautious about creating uncertainty in the market, lobbied to fight the state legislation and donated to its opponents' PACs.","TURKEL, TUX","Portland Press Herald; Portland, Me.","May 15, 2016","Portland, Me.",A.1,,https://www.proquest.com/newspapers/u-s-industry-helped-kill-solar-energy-bill-maine/docview/1788812174/se-2?accountid=13360,ME
14162,net_metering,Big solar helped kill bill in Maine,"TURKEL, TUX","Kennebec Journal; Augusta, Me.","May 15, 2016","Augusta, Me.",1.A,,https://www.proquest.com/newspapers/big-solar-helped-kill-bill-maine/docview/1788809637/se-2?accountid=13360,ME
14163,net_metering,Big solar helped kill bill in Maine,"TURKEL, TUX","Morning Sentinel; Waterville, Me.","May 15, 2016","Waterville, Me.",1.A,,https://www.proquest.com/newspapers/big-solar-helped-kill-bill-maine/docview/1788808228/se-2?accountid=13360,ME
14164,net_metering,Why money is the real power in Maine's solar energy debate,"Fishell, Darren","Bangor Daily News; Bangor, Me.","Jul 28, 2016","Bangor, Me.",,,https://www.proquest.com/newspapers/why-money-is-real-power-maines-solar-energy/docview/1807608765/se-2?accountid=13360,ME
14175,net_metering,Fight for solar incentive on tap,"TURKEL, TUX","Morning Sentinel; Waterville, Me.","Nov 28, 2016","Waterville, Me.",2.B,,https://www.proquest.com/newspapers/fight-solar-incentive-on-tap/docview/1843753708/se-2?accountid=13360,ME
14176,net_metering,"FOR FRIDAY POST Saturday, April 2, 2016: Second Amendment not obsolete, I-395 connector questions unanswered",,"Bangor Daily News; Bangor, Me.","Mar 31, 2016","Bangor, Me.",,,https://www.proquest.com/newspapers/friday-post-saturday-april-2-2016-second/docview/1777512546/se-2?accountid=13360,ME
14178,net_metering,"Despite political shifts, solar decision expected soon: A proposal to limit incentives for solar homeowners is probably stronger after the results of the November election.","TURKEL, TUX","Portland Press Herald; Portland, Me.","Nov 27, 2016","Portland, Me.",C.3,,https://www.proquest.com/newspapers/despite-political-shifts-solar-decision-expected/docview/1843424699/se-2?accountid=13360,ME
14179,net_metering,"Saturday, April 2, 2016: Second Amendment not obsolete, I-395 connector questions unanswered",,"Bangor Daily News; Bangor, Me.","Apr 1, 2016","Bangor, Me.",,,https://www.proquest.com/newspapers/saturday-april-2-2016-second-amendment-not/docview/1777512267/se-2?accountid=13360,ME
14206,net_metering,LePage vetoes solar bill,"Miller, Kevin","Kennebec Journal; Augusta, Me.","Jul 11, 2017","Augusta, Me.",2.B,,https://www.proquest.com/newspapers/lepage-vetoes-solar-bill/docview/1917615552/se-2?accountid=13360,ME
14207,net_metering,LePage vetoes solar bill,"Miller, Kevin","Morning Sentinel; Waterville, Me.","Jul 11, 2017","Waterville, Me.",2.B,,https://www.proquest.com/newspapers/lepage-vetoes-solar-bill/docview/1917616350/se-2?accountid=13360,ME
14241,net_metering,Council mulling landfill electricity,"Edwards, Keith","Kennebec Journal; Augusta, Me.","Jan 13, 2017","Augusta, Me.",1.A,,https://www.proquest.com/newspapers/council-mulling-landfill-electricity/docview/1857985777/se-2?accountid=13360,ME
14242,net_metering,"PV systems handy in power outages, and brownouts: [ALL Edition]","Dulley, James","Bangor Daily News; Bangor, Me.","Aug 17, 1999","Bangor, Me.",,,https://www.proquest.com/newspapers/pv-systems-handy-power-outages-brownouts/docview/413961466/se-2?accountid=13360,ME
14244,net_metering,"Solar's potential overshadowed by fighting: The state could move away from small, rooftop generation of power and pursue more large-scale generation to wean off fossil fuels.","TURKEL, TUX","Portland Press Herald; Portland, Me.","Aug 28, 2016","Portland, Me.",B.2,,https://www.proquest.com/newspapers/solars-potential-overshadowed-fighting/docview/1814433218/se-2?accountid=13360,ME
14249,net_metering,LePage urges Maine utility regulators to resign over solar decision,"Fishell, Darren; Shepherd, Michael","Bangor Daily News; Bangor, Me.","Feb 10, 2017","Bangor, Me.",,,https://www.proquest.com/newspapers/lepage-urges-maine-utility-regulators-resign-over/docview/1867167908/se-2?accountid=13360,ME
14256,net_metering,Secrecy demands rejection of health bill,,"Portland Press Herald; Portland, Me.","Jun 20, 2017","Portland, Me.",A.1,,https://www.proquest.com/newspapers/secrecy-demands-rejection-health-bill/docview/1911102886/se-2?accountid=13360,ME
14261,net_metering,"On solar, wrong policy, process",,"Kennebec Journal; Augusta, Me.","Sep 18, 2016","Augusta, Me.",1.A,,https://www.proquest.com/newspapers/on-solar-wrong-policy-process/docview/1820404115/se-2?accountid=13360,ME
14266,net_metering,LePage slams solar decision,"Miller, Kevin","Kennebec Journal; Augusta, Me.","Feb 11, 2017","Augusta, Me.",1.A,,https://www.proquest.com/newspapers/lepage-slams-solar-decision/docview/1867109385/se-2?accountid=13360,ME
14269,net_metering,"PUC solar proposal wrong policy, process: The Legislature is the right place to balance conflicting interests on complex issues.",,"Portland Press Herald; Portland, Me.","Sep 18, 2016","Portland, Me.",D.4,,https://www.proquest.com/newspapers/puc-solar-proposal-wrong-policy-process/docview/1820405878/se-2?accountid=13360,ME
14272,net_metering,LePage blasts own picks over solar rule: He says his appointees to the panel should resign after a move to preserve credits for solar energy customers.,"Miller, Kevin","Portland Press Herald; Portland, Me.","Feb 11, 2017","Portland, Me.",A.1,,https://www.proquest.com/newspapers/lepage-blasts-own-picks-over-solar-rule/docview/1867115194/se-2?accountid=13360,ME
14276,net_metering,"On solar, wrong policy, process",,"Morning Sentinel; Waterville, Me.","Sep 18, 2016","Waterville, Me.",1.A,,https://www.proquest.com/newspapers/on-solar-wrong-policy-process/docview/1820403998/se-2?accountid=13360,ME
14288,net_metering,LePage slams PUC's solar decision,"Miller, Kevin","Morning Sentinel; Waterville, Me.","Feb 11, 2017","Waterville, Me.",1.A,,https://www.proquest.com/newspapers/lepage-slams-pucs-solar-decision/docview/1867109670/se-2?accountid=13360,ME
14308,net_metering,Council approves Hatch Hill funds,"Edwards, Keith","Kennebec Journal; Augusta, Me.","May 19, 2017","Augusta, Me.",2.B,,https://www.proquest.com/newspapers/council-approves-hatch-hill-funds/docview/1925227872/se-2?accountid=13360,ME
14315,net_metering,Maine regulators approve rolling back solar credits,"Shepherd, Michael","Bangor Daily News; Bangor, Me.","Jan 31, 2017","Bangor, Me.",,,https://www.proquest.com/newspapers/maine-regulators-approve-rolling-back-solar/docview/1863689896/se-2?accountid=13360,ME
14318,net_metering,"Solar rising with tax credits, lower costs: Rebates can cut a project's expense while photovoltaic panels cost half what they did three years ago.","Turkel, Tux","Portland Press Herald; Portland, Me.","Oct 23, 2011","Portland, Me.",,News,https://www.proquest.com/newspapers/solar-rising-with-tax-credits-lower-costs/docview/1024134817/se-2?accountid=13360,ME
14323,net_metering,Maine's solar energy spat continues to smolder,"Cousins, Christopher; Shepherd, Michael","Bangor Daily News; Bangor, Me.","Feb 15, 2017","Bangor, Me.",,,https://www.proquest.com/newspapers/maines-solar-energy-spat-continues-smolder/docview/1868380586/se-2?accountid=13360,ME
14324,net_metering,PUC gets blowback for solar rules,"Miller, Kevin","Morning Sentinel; Waterville, Me.","Mar 2, 2017","Waterville, Me.",2.B,,https://www.proquest.com/newspapers/puc-gets-blowback-solar-rules/docview/1873256527/se-2?accountid=13360,ME
14326,net_metering,Consultants: Landfill plan viable: Augusta's Hatch Hill expected to make enough methane for 15 years of power,"Edwards, Keith","Kennebec Journal; Augusta, Me.","May 12, 2017","Augusta, Me.",1.A,,https://www.proquest.com/newspapers/consultants-landfill-plan-viable/docview/1901473816/se-2?accountid=13360,ME
14332,net_metering,PUC gets blowback for solar rules,"Miller, Kevin","Kennebec Journal; Augusta, Me.","Mar 2, 2017","Augusta, Me.",2.B,,https://www.proquest.com/newspapers/puc-gets-blowback-solar-rules/docview/1873256943/se-2?accountid=13360,ME
14370,net_metering,Group building community solar farm in Bar Harbor,"Trotter, Bill","Bangor Daily News; Bangor, Me.","Aug 1, 2016","Bangor, Me.",,,https://www.proquest.com/newspapers/group-building-community-solar-farm-bar-harbor/docview/1808191794/se-2?accountid=13360,ME
14376,net_metering,"Thursday, April 21, 2016: Mistaken on same-sex marriage, LePage's solar war",,"Bangor Daily News; Bangor, Me.","Apr 20, 2016","Bangor, Me.",,,https://www.proquest.com/newspapers/thursday-april-21-2016-mistaken-on-same-sex/docview/1782992719/se-2?accountid=13360,ME
14404,net_metering,FOR 6AM FRIDAY POST Solar array adds to the sustainable future of a historically progressive family farm in Maine,"Abbate, Lauren","Bangor Daily News; Bangor, Me.","Feb 9, 2017","Bangor, Me.",,,https://www.proquest.com/newspapers/6am-friday-post-solar-array-adds-sustainable/docview/1867531391/se-2?accountid=13360,ME
14405,net_metering,Solar array adds to the sustainable future of a historically progressive family farm in Maine,"Abbate, Lauren","Bangor Daily News; Bangor, Me.","Feb 10, 2017","Bangor, Me.",,,https://www.proquest.com/newspapers/solar-array-adds-sustainable-future-historically/docview/1866990360/se-2?accountid=13360,ME
14420,net_metering,A winning solution for energy,,"Sun Journal; Lewiston, Me.","May 4, 2017","Lewiston, Me.",,Letters To The Editor,https://www.proquest.com/newspapers/winning-solution-energy/docview/1895318115/se-2?accountid=13360,ME
14421,net_metering,Scott Vlaun: Now is the time to unleash solar power in Maine,,"Sun Journal; Lewiston, Me.","May 15, 2019","Lewiston, Me.",,Columns & Analysis,https://www.proquest.com/newspapers/scott-vlaun-now-is-time-unleash-solar-power-maine/docview/2225524564/se-2?accountid=13360,ME
14433,net_metering,Veto stops landmark pro-solar legislation: Advocates hoped concessions would get the governor to accept some form of the bill; now they're hoping for an override.,"TURKEL, TUX","Portland Press Herald; Portland, Me.","Apr 28, 2016","Portland, Me.",B.2,,https://www.proquest.com/newspapers/veto-stops-landmark-pro-solar-legislation/docview/1784664864/se-2?accountid=13360,ME
14444,net_metering,"Cities, towns forming coalition to push renewable energy","Bouchard, Kelley","Portland Press Herald; Portland, Me.","Jan 7, 2019","Portland, Me.",A.1,,https://www.proquest.com/newspapers/cities-towns-forming-coalition-push-renewable/docview/2164073264/se-2?accountid=13360,ME
14445,net_metering,"Coalition takes aim at energy policies: Municipal group to promote solar, energy-saving acts","Bouchard, Kelley","Kennebec Journal; Augusta, Me.","Jan 7, 2019","Augusta, Me.",1.A,,https://www.proquest.com/newspapers/coalition-takes-aim-at-energy-policies/docview/2164075160/se-2?accountid=13360,ME
14446,net_metering,"Coalition takes aim at energy policies: Municipal group to promote solar, energy-saving acts","Bouchard, Kelley","Morning Sentinel; Waterville, Me.","Jan 7, 2019","Waterville, Me.",1.A,,https://www.proquest.com/newspapers/coalition-takes-aim-at-energy-policies/docview/2164075096/se-2?accountid=13360,ME
14447,net_metering,Solar bill met more powerful foe: Doubt,"TURKEL, TUX","Morning Sentinel; Waterville, Me.","Aug 13, 2017","Waterville, Me.",1.A,,https://www.proquest.com/newspapers/solar-bill-met-more-powerful-foe-doubt/docview/1928126834/se-2?accountid=13360,ME
14448,net_metering,Solar bill met more powerful foe: Doubt,"TURKEL, TUX","Kennebec Journal; Augusta, Me.","Aug 13, 2017","Augusta, Me.",1.A,,https://www.proquest.com/newspapers/solar-bill-met-more-powerful-foe-doubt/docview/1928127276/se-2?accountid=13360,ME
14457,net_metering,Community solar farms can work for neighborhoods,,"Kennebec Journal; Augusta, Me.","May 13, 2015","Augusta, Me.",1.A,,https://www.proquest.com/newspapers/community-solar-farms-can-work-neighborhoods/docview/1680360624/se-2?accountid=13360,ME
14458,net_metering,Community solar farms can work for neighborhoods,,"Morning Sentinel; Waterville, Me.","May 13, 2015","Waterville, Me.",1.A,,https://www.proquest.com/newspapers/community-solar-farms-can-work-neighborhoods/docview/1680360548/se-2?accountid=13360,ME
14464,net_metering,"Solar bill met more powerful foe: Doubt: Blindsided by a late question of constitutionality, backers see an effort to preserve incentives undone by seeds of confusion.","TURKEL, TUX","Portland Press Herald; Portland, Me.","Aug 13, 2017","Portland, Me.",A.1,,https://www.proquest.com/newspapers/solar-bill-met-more-powerful-foe-doubt/docview/1928130587/se-2?accountid=13360,ME
14483,net_metering,"FRIDAY WEB: Saturday, March 25, 2017: Trump budget lacks forethought, time change solution, solar a boon for farmers",,"Bangor Daily News; Bangor, Me.","Mar 23, 2017","Bangor, Me.",,,https://www.proquest.com/newspapers/friday-web-saturday-march-25-2017-trump-budget/docview/1880063173/se-2?accountid=13360,ME
14484,net_metering,"Saturday, March 25, 2017: Trump budget lacks forethought, time change solution, solar a boon for farmers",,"Bangor Daily News; Bangor, Me.","Mar 24, 2017","Bangor, Me.",,,https://www.proquest.com/newspapers/saturday-march-25-2017-trump-budget-lacks/docview/1880491563/se-2?accountid=13360,ME
14488,net_metering,State gives big green light in ’19,"Washuk, Bonnie","Morning Sentinel; Waterville, Me.","Jun 30, 2019","Waterville, Me.",1.A,,https://www.proquest.com/newspapers/state-gives-big-green-light-19/docview/2249391097/se-2?accountid=13360,ME
14493,net_metering,Column wrong: Solar customers don't subsidize other ratepayers,,"Portland Press Herald; Portland, Me.","Oct 6, 2016","Portland, Me.",A.1,,https://www.proquest.com/newspapers/column-wrong-solar-customers-dont-subsidize-other/docview/1826081807/se-2?accountid=13360,ME
14503,net_metering,Maine lawmakers give environmental efforts big green light,"Washuk, Bonnie","Sun Journal; Lewiston, Me.","Jun 30, 2019","Lewiston, Me.",,Maine,https://www.proquest.com/newspapers/maine-lawmakers-give-environmental-efforts-big/docview/2249628119/se-2?accountid=13360,ME
14522,net_metering,Environmental groups want to reverse new solar rules: They say the 'extreme' PUC changes will stifle the industry and were improperly adopted.,"Miller, Kevin","Portland Press Herald; Portland, Me.","Mar 2, 2017","Portland, Me.",B.2,,https://www.proquest.com/newspapers/environmental-groups-want-reverse-new-solar-rules/docview/1873260485/se-2?accountid=13360,ME
14526,net_metering,"CMP chief: Lawmakers should back Gov. LePage's veto of solar bill: There's a smarter, fairer way to advance Maine's energy future than what is now before the Legislature.",,"Portland Press Herald; Portland, Me.","Jul 18, 2017","Portland, Me.",A.1,,https://www.proquest.com/newspapers/cmp-chief-lawmakers-should-back-gov-lepages-veto/docview/1919697302/se-2?accountid=13360,ME
14541,net_metering,Lawmakers have third chance to avert higher electricity costs for all Mainers,,"Bangor Daily News; Bangor, Me.","Apr 3, 2018","Bangor, Me.",,,https://www.proquest.com/newspapers/lawmakers-have-third-chance-avert-higher/docview/2020967450/se-2?accountid=13360,ME
14543,net_metering,CMP: Back LePage's solar veto,,"Morning Sentinel; Waterville, Me.","Jul 19, 2017","Waterville, Me.",1.A,,https://www.proquest.com/newspapers/cmp-back-lepages-solar-veto/docview/1919850552/se-2?accountid=13360,ME
14546,net_metering,Landfill’s gas to feed into grid,"Edwards, Keith","Kennebec Journal; Augusta, Me.","Dec 12, 2018","Augusta, Me.",1.A,,https://www.proquest.com/newspapers/landfill-s-gas-feed-into-grid/docview/2188575911/se-2?accountid=13360,ME
14547,net_metering,CMP: Back LePage's solar veto,,"Kennebec Journal; Augusta, Me.","Jul 19, 2017","Augusta, Me.",1.A,,https://www.proquest.com/newspapers/cmp-back-lepages-solar-veto/docview/1919850903/se-2?accountid=13360,ME
14550,net_metering,"Cutler, Michaud talk energy policy despite LePage's last-minute withdrawal from forum","Fishell, Darren","Bangor Daily News; Bangor, Me.","Sep 12, 2014","Bangor, Me.",,,https://www.proquest.com/newspapers/cutler-michaud-talk-energy-policy-despite-lepages/docview/1561683421/se-2?accountid=13360,ME
14558,net_metering,St. Agatha farm prepares to go solar in a big way,"Bayly, Julia","Bangor Daily News; Bangor, Me.","Oct 17, 2015","Bangor, Me.",,,https://www.proquest.com/newspapers/st-agatha-farm-prepares-go-solar-big-way/docview/1722716612/se-2?accountid=13360,ME
14563,net_metering,Hatch Hill to feed electric grid,"Edwards, Keith","Morning Sentinel; Waterville, Me.","Dec 12, 2018","Waterville, Me.",2.B,,https://www.proquest.com/newspapers/hatch-hill-feed-electric-grid/docview/2188576042/se-2?accountid=13360,ME
14592,net_metering,Sunshine is fine for new business,"Place, Erin","Sun Journal; Lewiston, Me.","Oct 25, 2015","Lewiston, Me.",,Oxford Hills,https://www.proquest.com/newspapers/sunshine-is-fine-new-business/docview/1726662385/se-2?accountid=13360,ME
14598,net_metering,Sunshine is fine for new business: [1],"Place, Erin","Sun Journal; Lewiston, Me.","Oct 25, 2015","Lewiston, Me.",,Business,https://www.proquest.com/newspapers/sunshine-is-fine-new-business/docview/1726662333/se-2?accountid=13360,ME
14608,net_metering,"Maine's solar investors face 'punitive' local taxes: The state hasn't adopted property tax exemptions offered by others, and industry officials fear a chilling effect.","Eichacker, Charles","Portland Press Herald; Portland, Me.","Feb 11, 2018","Portland, Me.",C.3,,https://www.proquest.com/newspapers/maines-solar-investors-face-punitive-local-taxes/docview/2000713980/se-2?accountid=13360,ME
14609,net_metering,Maine's in the dark ages on solar energy,,"Portland Press Herald; Portland, Me.","May 5, 2017","Portland, Me.",A.1,,https://www.proquest.com/newspapers/maines-dark-ages-on-solar-energy/docview/1901385708/se-2?accountid=13360,ME
14614,net_metering,No real champs at that Lewiston bout,,"Portland Press Herald; Portland, Me.","May 31, 2015","Portland, Me.",D.4,,https://www.proquest.com/newspapers/no-real-champs-at-that-lewiston-bout/docview/1684259031/se-2?accountid=13360,ME
14617,net_metering,"LEAN AND GREEN ; 'Overconsumption, waste and pollution' convinced Bill and Julie Yeo to build an environmentally friendly house that's completely independent of the utility grid.: [Final Edition]","SELENA RICKS Staff Writer Julia McCue, staff researcher, contributed to this story.","Portland Press Herald; Portland, Me.","Jul 4, 2004","Portland, Me.",,Home & Garden,https://www.proquest.com/newspapers/lean-green-overconsumption-waste-pollution/docview/277261277/se-2?accountid=13360,ME
14620,net_metering,"Owners of Wayne farm, other Mainers say rates diminishing energy savings","Eichacker, Charles","Morning Sentinel; Waterville, Me.","Feb 11, 2018","Waterville, Me.",1.A,,https://www.proquest.com/newspapers/owners-wayne-farm-other-mainers-say-rates/docview/2002461321/se-2?accountid=13360,ME
14626,net_metering,Get excited about,,"Morning Sentinel; Waterville, Me.","Aug 22, 2017","Waterville, Me.",1.A,,https://www.proquest.com/newspapers/get-excited-about/docview/1930680608/se-2?accountid=13360,ME
14627,net_metering,"what Maine's new government will mean to you In 2019, Democratic control in Augusta will prompt changes in how the state addresses its challenges. Here's how.","Thistle, Scott","Portland Press Herald; Portland, Me.","Nov 11, 2018","Portland, Me.",A.1,,https://www.proquest.com/newspapers/what-maines-new-government-will-mean-you-2019/docview/2131645985/se-2?accountid=13360,ME
14628,net_metering,Maine's government is set to make a dramatic pivot in... [Derived headline],"Thistle, Scott","Morning Sentinel; Waterville, Me.","Nov 11, 2018","Waterville, Me.",1.A,,https://www.proquest.com/newspapers/maines-government-is-set-make-dramatic-pivot/docview/2131646775/se-2?accountid=13360,ME
14643,net_metering,Solar slowly rising in Maine,"Skelton, Kathryn","Sun Journal; Lewiston, Me.","Jan 17, 2016","Lewiston, Me.",,State,https://www.proquest.com/newspapers/solar-slowly-rising-maine/docview/1757591046/se-2?accountid=13360,ME
14665,net_metering,John Meagher: Reasoning was off base,,"Sun Journal; Lewiston, Me.","Apr 21, 2020","Lewiston, Me.",,Letters,https://www.proquest.com/newspapers/john-meagher-reasoning-was-off-base/docview/2392851267/se-2?accountid=13360,ME
14666,net_metering,Power line would help climate,,"Morning Sentinel; Waterville, Me.","Nov 26, 2018","Waterville, Me.",1.A,,https://www.proquest.com/newspapers/power-line-would-help-climate/docview/2137343394/se-2?accountid=13360,ME
14667,net_metering,Imported hydropower necessary to reduce greenhouse gas,,"Portland Press Herald; Portland, Me.","Nov 24, 2018","Portland, Me.",A.1,,https://www.proquest.com/newspapers/imported-hydropower-necessary-reduce-greenhouse/docview/2137089797/se-2?accountid=13360,ME
14674,net_metering,"If ACA killed, more opioid users will die",,"Portland Press Herald; Portland, Me.","Jun 6, 2017","Portland, Me.",A.1,,https://www.proquest.com/newspapers/if-aca-killed-more-opioid-users-will-die/docview/1906039569/se-2?accountid=13360,ME
14676,net_metering,Trash-to-electricity plan up for approval,"Edwards, Keith","Morning Sentinel; Waterville, Me.","Feb 28, 2018","Waterville, Me.",2.B,,https://www.proquest.com/newspapers/trash-electricity-plan-up-approval/docview/2008731738/se-2?accountid=13360,ME
14681,net_metering,From trash to gas project up for OK,"Edwards, Keith","Kennebec Journal; Augusta, Me.","Feb 28, 2018","Augusta, Me.",1.A,,https://www.proquest.com/newspapers/trash-gas-project-up-ok/docview/2008733796/se-2?accountid=13360,ME
14682,net_metering,"In session's wake, winners and losers emerge In control, Democrats managed to shift the state's priorities, but both parties can point to their share of successes and failures in this legislative session.","Miller, Kevin; Thistle, Scott","Portland Press Herald; Portland, Me.","Jun 23, 2019","Portland, Me.",A.1,,https://www.proquest.com/newspapers/sessions-wake-winners-losers-emerge-control/docview/2244936985/se-2?accountid=13360,ME
14683,net_metering,"Maine lawmakers give fervent green light to environmental efforts The state embraced bans on plastic bags and Styrofoam containers, prioritizing solar power.","Washuk, Bonnie","Portland Press Herald; Portland, Me.","Jun 30, 2019","Portland, Me.",B.2,,https://www.proquest.com/newspapers/maine-lawmakers-give-fervent-green-light/docview/2249394066/se-2?accountid=13360,ME
14706,net_metering,Is South Portland Maine’s ‘greenest’ city?,"Bouchard, Kelley","Morning Sentinel; Waterville, Me.","Apr 22, 2019","Waterville, Me.",2.B,,https://www.proquest.com/newspapers/is-south-portland-maine-s-greenest-city/docview/2211888454/se-2?accountid=13360,ME
14707,net_metering,‘Greenest’ city in Maine?,"Bouchard, Kelley","Kennebec Journal; Augusta, Me.","Apr 22, 2019","Augusta, Me.",2.B,,https://www.proquest.com/newspapers/greenest-city-maine/docview/2211888419/se-2?accountid=13360,ME
14708,net_metering,South Portland embracing role as green leader Other communities are looking to the city for guidance on developing solar facilities and other earth-friendly projects.,"Bouchard, Kelley","Portland Press Herald; Portland, Me.","Apr 22, 2019","Portland, Me.",A.1,,https://www.proquest.com/newspapers/south-portland-embracing-role-as-green-leader/docview/2211889497/se-2?accountid=13360,ME
14716,net_metering,Solar power a win-win,,"Sun Journal; Lewiston, Me.","Apr 6, 2016","Lewiston, Me.",,Letters To The Editor,https://www.proquest.com/newspapers/solar-power-win/docview/1779371136/se-2?accountid=13360,ME
14727,net_metering,Kusiak will vote,,"Morning Sentinel; Waterville, Me.","Nov 2, 2018","Waterville, Me.",1.A,,https://www.proquest.com/newspapers/kusiak-will-vote/docview/2127867131/se-2?accountid=13360,ME
14740,net_metering,Gov. Paul LePage urges Maine utility regulators to resign over solar decision,,"Sun Journal; Lewiston, Me.","Feb 10, 2017","Lewiston, Me.",,State,https://www.proquest.com/newspapers/gov-paul-lepage-urges-maine-utility-regulators/docview/1867099002/se-2?accountid=13360,ME
14773,net_metering,CMP's rates should be geared to advancing a clean energy future: The company must take the current rate case as an opportunity to implement electric grid reforms.,,"Portland Press Herald; Portland, Me.","Apr 10, 2014","Portland, Me.",A.1,,https://www.proquest.com/newspapers/cmps-rates-should-be-geared-advancing-clean/docview/1560880900/se-2?accountid=13360,ME
14801,net_metering,Mill closures make case for solar expansion,,"Morning Sentinel; Waterville, Me.","Mar 20, 2016","Waterville, Me.",1.A,,https://www.proquest.com/newspapers/mill-closures-make-case-solar-expansion/docview/1774365918/se-2?accountid=13360,ME
14813,net_metering,Ex-Georgia lawmaker challenges incumbent,"McGUIRE, PETER","Portland Press Herald; Portland, Me.","Oct 29, 2016","Portland, Me.",B.2,,https://www.proquest.com/newspapers/ex-georgia-lawmaker-challenges-incumbent/docview/1833210580/se-2?accountid=13360,ME
14845,net_metering,"In LePage's view, no one has right answers but him",,"Morning Sentinel; Waterville, Me.","May 21, 2017","Waterville, Me.",1.A,,https://www.proquest.com/newspapers/lepages-view-no-one-has-right-answers-him/docview/1901410804/se-2?accountid=13360,ME
14847,net_metering,LePage calls for Tipping to resign,"Thistle, Scott","Morning Sentinel; Waterville, Me.","Feb 15, 2017","Waterville, Me.",2.B,,https://www.proquest.com/newspapers/lepage-calls-tipping-resign/docview/1868157207/se-2?accountid=13360,ME
14852,net_metering,Mill closures make case for solar expansion now: The right response to job loss in legacy businesses is helping new industries grow.,,"Portland Press Herald; Portland, Me.","Mar 20, 2016","Portland, Me.",D.4,,https://www.proquest.com/newspapers/mill-closures-make-case-solar-expansion-now/docview/1774367523/se-2?accountid=13360,ME
14857,net_metering,"LePage calls on lawmaker to resign for 'corruption': But Rep. Ryan Tipping, D-Orono, says he got the state ethics panel's OK to work on a ballot campaign.","Thistle, Scott","Portland Press Herald; Portland, Me.","Feb 15, 2017","Portland, Me.",A.1,,https://www.proquest.com/newspapers/lepage-calls-on-lawmaker-resign-corruption/docview/1868177962/se-2?accountid=13360,ME
14861,net_metering,"In LePage's view, no one has right answers but him",,"Kennebec Journal; Augusta, Me.","May 21, 2017","Augusta, Me.",1.A,,https://www.proquest.com/newspapers/lepages-view-no-one-has-right-answers-him/docview/1901405694/se-2?accountid=13360,ME
14867,net_metering,Trash-to-electricity plan approved by city,"Edwards, Keith","Kennebec Journal; Augusta, Me.","Mar 2, 2018","Augusta, Me.",1.A,,https://www.proquest.com/newspapers/trash-electricity-plan-approved-city/docview/2009466287/se-2?accountid=13360,ME
14874,net_metering,"In LePage's view, no one has right answers but him: His resistance to a 'nips' deposit is just one more policy stance fed by gripes and biases.",,"Portland Press Herald; Portland, Me.","May 21, 2017","Portland, Me.",D.4,,https://www.proquest.com/newspapers/lepages-view-no-one-has-right-answers-him/docview/1901658140/se-2?accountid=13360,ME
